-0.8292627232569684 0.3 0 0 
-0.29346918270645495 0.7 0 0 
0.13244325567611423 1.3 0 0 
-0.8253340049332687 0.3 1 0 
-0.23301972453171196 0.7 1 0 
0.1080428289979265 1.3 1 0 
-0.8073896104473921 0.3 2 0 
-0.18182378586435535 0.7 2 0 
0.09767855164611504 1.3 2 0 
-0.8221536866259685 0.3 3 0 
-0.24136623576064858 0.7 3 0 
0.09402790171309425 1.3 3 0 
-0.8266608925960927 0.3 4 0 
-0.027514773875450257 0.7 4 0 
0.07140754352922613 1.3 4 0 
-0.8570098294038826 0.3 5 0 
0.020020707801958575 0.7 5 0 
0.05527063677088654 1.3 5 0 
-0.8537917551540939 0.3 6 0 
0.14893262528454043 0.7 6 0 
0.047912620111089016 1.3 6 0 
-0.8163047051099268 0.3 7 0 
0.1654824919453718 0.7 7 0 
0.047214561314121856 1.3 7 0 
-0.8210892283215215 0.3 8 0 
0.21244349960979286 0.7 8 0 
0.010820631528303938 1.3 8 0 
-0.8180671786379066 0.3 9 0 
0.21668544500543277 0.7 9 0 
0.027340321989437907 1.3 9 0 
-0.8129912393597362 0.3 10 0 
0.34454962355699637 0.7 10 0 
0.008300893463613805 1.3 10 0 
-0.7696366377905913 0.3 11 0 
0.35827989390260895 0.7 11 0 
0.07240449708691252 1.3 11 0 
-0.7900179625704045 0.3 12 0 
0.32298304663451943 0.7 12 0 
0.06703385858394532 1.3 12 0 
-0.8106556060964085 0.3 13 0 
0.33909083636778803 0.7 13 0 
0.07082563652978044 1.3 13 0 
-0.5510158142169144 0.3 14 0 
0.3585697027407397 0.7 14 0 
0.07723921065526107 1.3 14 0 
-0.12391507848184086 0.3 15 0 
0.3394810492149713 0.7 15 0 
0.06881492127488632 1.3 15 0 
0.2707504426670126 0.3 16 0 
0.40850793979050504 0.7 16 0 
0.057490597580299355 1.3 16 0 
0.38350175368884043 0.3 17 0 
0.3681454775464492 0.7 17 0 
0.06340546648507232 1.3 17 0 
0.4783392797516166 0.3 18 0 
0.37427798943491214 0.7 18 0 
0.11116248531846637 1.3 18 0 
0.412312117225199 0.3 19 0 
0.366332611153099 0.7 19 0 
0.11258792078472335 1.3 19 0 
0.505611609557872 0.3 20 0 
0.2760864405767032 0.7 20 0 
0.1045276482648148 1.3 20 0 
0.610540330214384 0.3 21 0 
0.2860734815376139 0.7 21 0 
0.08607356571162994 1.3 21 0 
0.557656661291353 0.3 22 0 
0.318879425009222 0.7 22 0 
0.0918819200478669 1.3 22 0 
0.5269816151118719 0.3 23 0 
0.17233228024367497 0.7 23 0 
0.129042419548526 1.3 23 0 
0.5565220435536495 0.3 24 0 
0.13024617266159574 0.7 24 0 
0.10818171697750639 1.3 24 0 
0.6576404066125389 0.3 25 0 
0.4100149844924613 0.7 25 0 
0.17145398832245382 1.3 25 0 
0.5367128431872262 0.3 26 0 
0.39006121786167186 0.7 26 0 
0.04486867876011304 1.3 26 0 
0.5675483799676504 0.3 27 0 
0.42384125558683006 0.7 27 0 
0.0533448813685783 1.3 27 0 
0.5016214197762459 0.3 28 0 
0.3834186970064723 0.7 28 0 
0.2012054602227659 1.3 28 0 
0.4253886566946205 0.3 29 0 
0.39381662305970716 0.7 29 0 
0.05070228721995582 1.3 29 0 
0.5103845762338164 0.3 30 0 
0.3933392568751418 0.7 30 0 
0.07833703562705807 1.3 30 0 
0.5412801261708808 0.3 31 0 
0.3446719118294502 0.7 31 0 
0.04418025718818432 1.3 31 0 
0.5606100142684746 0.3 32 0 
0.22115807599321058 0.7 32 0 
0.058995072562395036 1.3 32 0 
0.524229749875955 0.3 33 0 
0.16692461619822158 0.7 33 0 
0.05343334369150739 1.3 33 0 
0.6463257998772245 0.3 34 0 
0.22115807599321058 0.7 34 0 
0.06448244538918424 1.3 34 0 
0.6079576967954116 0.3 35 0 
0.20784391916709544 0.7 35 0 
0.17271947416760097 1.3 35 0 
0.5271088635424587 0.3 36 0 
0.1700510627308342 0.7 36 0 
0.16733082251656822 1.3 36 0 
0.5241473452845339 0.3 37 0 
0.1837723676133114 0.7 37 0 
0.1798749375175043 1.3 37 0 
0.5471811952278705 0.3 38 0 
0.17905128138389168 0.7 38 0 
0.17963977656805472 1.3 38 0 
0.5671732131109842 0.3 39 0 
0.17926022527135763 0.7 39 0 
0.2610657715392341 1.3 39 0 
0.5078515857748813 0.3 40 0 
0.19798110487828918 0.7 40 0 
0.2777723432358678 1.3 40 0 
0.45236049706436093 0.3 41 0 
0.17926022527135763 0.7 41 0 
0.25797483102109 1.3 41 0 
0.3916280645314743 0.3 42 0 
0.23552125553453848 0.7 42 0 
0.23128037641162527 1.3 42 0 
0.3726521931602238 0.3 43 0 
0.2343118870664532 0.7 43 0 
0.25260848159846616 1.3 43 0 
0.42922856062287745 0.3 44 0 
0.23552125553453848 0.7 44 0 
0.22789641446585546 1.3 44 0 
0.20962849661040886 0.3 45 0 
0.21960731957820173 0.7 45 0 
0.22402764261665717 1.3 45 0 
0.1998575228895592 0.3 46 0 
0.21740386000885983 0.7 46 0 
0.22789641446585546 1.3 46 0 
0.642477615421109 0.3 47 0 
0.19645777153464306 0.7 47 0 
0.26173880496734375 1.3 47 0 
0.6446919695226108 0.3 48 0 
0.1779833974506673 0.7 48 0 
0.22789641446585546 1.3 48 0 
0.5542803458285375 0.3 49 0 
0.21999306106155045 0.7 49 0 
0.22402764261665717 1.3 49 0 
0.5982678207850649 0.3 50 0 
0.20258800607358723 0.7 50 0 
0.23226092551009722 1.3 50 0 
0.590681137201072 0.3 51 0 
0.19945541236701472 0.7 51 0 
0.15372947107947227 1.3 51 0 
0.4114642672326146 0.3 52 0 
0.27710178986872874 0.7 52 0 
0.13678961984845495 1.3 52 0 
0.40983909625590315 0.3 53 0 
0.2503401422819036 0.7 53 0 
0.14238203041503256 1.3 53 0 
0.4258017501060852 0.3 54 0 
0.2238610045268401 0.7 54 0 
0.14610238439406478 1.3 54 0 
0.5313197167587338 0.3 55 0 
0.23838170271715878 0.7 55 0 
0.06194100393674201 1.3 55 0 
0.48643636375433363 0.3 56 0 
0.24679673667444144 0.7 56 0 
0.21885361190649227 1.3 56 0 
0.6713355579167793 0.3 57 0 
0.2512726291027149 0.7 57 0 
0.17111908097232395 1.3 57 0 
0.5194980788616389 0.3 58 0 
0.24679673667444144 0.7 58 0 
0.06661519820580969 1.3 58 0 
0.5630433255421317 0.3 59 0 
0.23090319335728923 0.7 59 0 
0.08106767767697083 1.3 59 0 
0.46199294971923266 0.3 60 0 
0.20751979240757784 0.7 60 0 
0.06476978609551683 1.3 60 0 
0.40122591906145244 0.3 61 0 
0.20585915568575416 0.7 61 0 
0.2502379932053808 1.3 61 0 
0.40067346694193373 0.3 62 0 
0.20751979240757784 0.7 62 0 
0.06476978609551683 1.3 62 0 
0.5775642830484777 0.3 63 0 
0.2821092847540676 0.7 63 0 
0.08106767767697083 1.3 63 0 
0.6830025129364716 0.3 64 0 
0.2788042057076375 0.7 64 0 
